,paper_id,outdegree,sum_outdegrees_successors,avg_outdegree_successors
14609,110038,1,2,2.0
14610,110039,22,639,29.045454545454547
14611,110040,4,17,4.25
14612,110041,42,1277,30.404761904761905
14613,110042,2,2,1.0
14614,9704084,2,36,18.0
14615,9906050,0,0,0.0
14616,110043,5,15,3.0
14617,110044,5,43,8.6
14618,110045,3,18,6.0
14619,110046,32,1078,33.6875
14620,9507088,4,4,1.0
14621,9907162,1,3,3.0
14622,110047,8,56,7.0
14623,110049,19,266,14.0
14624,110117,21,271,12.904761904761905
14625,110050,50,1702,34.04
14626,110051,7,48,6.857142857142857
14627,9603106,23,225,9.782608695652174
14628,110052,3,3,1.0
14629,9703080,0,0,0.0
14630,9707030,1,0,0.0
14631,110053,4,43,10.75
14632,110054,21,316,15.047619047619047
14633,110055,302,10200,33.77483443708609
14634,9406082,11,65,5.909090909090909
14635,9502126,8,94,11.75
14636,9506077,32,248,7.75
14637,9512126,16,144,9.0
14638,9601096,20,225,11.25
14639,9602059,9,119,13.222222222222221
14640,9610062,20,346,17.3
14641,9705078,67,1666,24.865671641791046
14642,9711029,25,1461,58.44
14643,9904033,42,1355,32.26190476190476
14644,110056,3,49,16.333333333333332
14645,110058,20,287,14.35
14646,110059,15,354,23.6
14647,110061,1,0,0.0
14648,104019,0,0,0.0
14649,110063,16,112,7.0
14650,9410205,5,40,8.0
14651,9902183,21,262,12.476190476190476
14652,110065,9,106,11.777777777777779
14653,9908013,35,809,23.114285714285714
14654,110066,30,786,26.2
14655,110067,33,381,11.545454545454545
14656,9608031,2,12,6.0
14657,9702088,8,30,3.75
14658,110068,11,112,10.181818181818182
14659,9604146,4,10,2.5
14660,110069,18,386,21.444444444444443
14661,110070,13,298,22.923076923076923
14662,110071,35,951,27.17142857142857
14663,110072,10,189,18.9
14664,110073,5,30,6.0
14665,110074,17,296,17.41176470588235
14666,110075,1,2,2.0
14667,110076,14,91,6.5
14668,110077,18,437,24.27777777777778
14669,110078,2,10,5.0
14670,9805010,9,45,5.0
14671,110079,15,127,8.466666666666667
14672,111257,4,10,2.5
14673,9704154,5,65,13.0
14674,110080,6,20,3.3333333333333335
14675,9808010,2,1,0.5
14676,110081,8,40,5.0
14677,110082,1,0,0.0
14678,12243,0,0,0.0
14679,110084,96,2773,28.885416666666668
14680,9610077,29,770,26.551724137931036
14681,9909184,24,615,25.625
14682,110085,14,432,30.857142857142858
14683,110088,21,332,15.80952380952381
14684,110089,10,236,23.6
14685,110271,22,686,31.181818181818183
14686,203019,39,979,25.102564102564102
14687,110090,9,350,38.888888888888886
14688,110091,6,59,9.833333333333334
14689,110092,13,221,17.0
14690,110093,25,1143,45.72
14691,110094,16,476,29.75
14692,110096,19,555,29.210526315789473
14693,9807050,30,544,18.133333333333333
14694,110097,4,28,7.0
14695,110098,15,524,34.93333333333333
14696,110099,32,823,25.71875
14697,110107,39,896,22.974358974358974
14698,110200,67,2016,30.08955223880597
14699,9408098,8,43,5.375
14700,9410215,5,18,3.6
14701,110100,11,196,17.818181818181817
14702,110101,8,218,27.25
14703,110102,1,1,1.0
14704,110103,25,489,19.56
14705,110104,9,187,20.77777777777778
14706,9803185,14,342,24.428571428571427
14707,110105,8,187,23.375
14708,110106,10,182,18.2
14709,110109,26,1201,46.19230769230769
14710,110110,20,245,12.25
14711,9506056,4,14,3.5
14712,9808142,3,18,6.0
14713,110111,38,897,23.605263157894736
14714,110112,43,934,21.72093023255814
14715,110114,16,720,45.0
14716,9703105,4,6,1.5
14717,110115,52,1839,35.36538461538461
14718,110116,8,42,5.25
14719,9510095,10,62,6.2
14720,9601049,10,56,5.6
14721,110118,31,447,14.419354838709678
14722,9512184,30,233,7.766666666666667
14723,9706065,13,107,8.23076923076923
14724,110119,18,1182,65.66666666666667
14725,110120,2,80,40.0
14726,9902114,5,27,5.4
14727,110121,24,632,26.333333333333332
14728,110122,18,693,38.5
14729,110123,19,434,22.842105263157894
14730,302221,56,2205,39.375
14731,110124,10,426,42.6
14732,110125,4,41,10.25
14733,110126,1,4,4.0
14734,110127,10,602,60.2
14735,110129,10,119,11.9
14736,110131,13,161,12.384615384615385
14737,9704027,31,401,12.935483870967742
14738,110132,29,374,12.89655172413793
14739,110133,15,179,11.933333333333334
14740,9212154,0,0,0.0
14741,9305080,6,0,0.0
14742,9308043,1,0,0.0
14743,110134,26,669,25.73076923076923
14744,110135,8,56,7.0
14745,110136,29,951,32.793103448275865
14746,110137,4,66,16.5
14747,110138,3,14,4.666666666666667
14748,110139,4,65,16.25
14749,110140,10,98,9.8
14750,110141,15,293,19.533333333333335
14751,110142,25,1249,49.96
14752,110143,42,1139,27.11904761904762
14753,110145,7,36,5.142857142857143
14754,110146,29,667,23.0
14755,110147,22,865,39.31818181818182
14756,110149,4,22,5.5
14757,110150,2,1,0.5
14758,109135,0,0,0.0
14759,110151,6,168,28.0
14760,110152,13,356,27.384615384615383
14761,110153,11,79,7.181818181818182
14762,110154,4,8,2.0
14763,110155,1,6,6.0
14764,110156,7,46,6.571428571428571
14765,9708054,10,33,3.3
14766,110157,10,127,12.7
14767,110158,7,60,8.571428571428571
14768,110159,4,103,25.75
14769,110160,13,92,7.076923076923077
14770,9408079,4,1,0.25
14771,110161,8,198,24.75
14772,110162,19,681,35.8421052631579
14773,110163,1,30,30.0
14774,110164,16,330,20.625
14775,110165,3,47,15.666666666666666
14776,9306134,1,0,0.0
14777,110167,16,245,15.3125
14778,109033,0,0,0.0
14779,9311009,27,67,2.4814814814814814
14780,9412106,6,59,9.833333333333334
14781,9705099,6,64,10.666666666666666
14782,9902127,0,0,0.0
14783,110168,12,138,11.5
14784,9303122,2,1,0.5
14785,9505183,14,98,7.0
14786,9604120,9,126,14.0
14787,110170,24,502,20.916666666666668
14788,110171,44,1282,29.136363636363637
14789,110172,26,1195,45.96153846153846
14790,110173,56,1676,29.928571428571427
14791,9709201,3,11,3.6666666666666665
14792,9710219,12,278,23.166666666666668
14793,110174,45,1719,38.2
14794,203230,0,0,0.0
14795,110175,19,298,15.68421052631579
14796,110176,13,40,3.076923076923077
14797,9710061,5,13,2.6
14798,110177,7,442,63.142857142857146
14799,110178,34,998,29.352941176470587
14800,110179,3,9,3.0
14801,9412069,5,8,1.6
14802,110180,3,24,8.0
14803,9211049,4,2,0.5
14804,110181,4,31,7.75
14805,110182,11,55,5.0
14806,9310132,0,0,0.0
14807,9502044,0,0,0.0
14808,9503136,0,0,0.0
14809,110183,15,335,22.333333333333332
14810,110184,38,1107,29.13157894736842
14811,110185,3,16,5.333333333333333
14812,110186,33,1498,45.39393939393939
14813,110187,33,1096,33.21212121212121
14814,110188,48,905,18.854166666666668
14815,9703098,31,645,20.806451612903224
14816,9704092,9,125,13.88888888888889
14817,9710001,14,187,13.357142857142858
14818,9804061,46,751,16.32608695652174
14819,110189,41,905,22.073170731707318
14820,9809009,23,564,24.52173913043478
14821,9809049,3,40,13.333333333333334
14822,9811097,24,535,22.291666666666668
14823,9812194,41,931,22.70731707317073
14824,9812238,21,502,23.904761904761905
14825,9902123,11,275,25.0
14826,9905048,20,450,22.5
14827,9906077,21,514,24.476190476190474
14828,9910017,25,488,19.52
14829,110190,4,29,7.25
14830,110191,32,786,24.5625
14831,110192,45,1832,40.71111111111111
14832,9806175,19,399,21.0
14833,110193,8,138,17.25
14834,110195,7,78,11.142857142857142
14835,110196,8,669,83.625
14836,110198,7,126,18.0
14837,110199,1,1,1.0
14838,9906090,5,137,27.4
14839,110201,54,1537,28.462962962962962
14840,9705174,26,646,24.846153846153847
14841,110202,8,64,8.0
14842,110203,31,1105,35.645161290322584
14843,110204,13,486,37.38461538461539
14844,110206,20,731,36.55
14845,110207,12,521,43.416666666666664
14846,9507164,14,198,14.142857142857142
14847,9712200,9,115,12.777777777777779
14848,9806154,20,409,20.45
14849,9811189,12,242,20.166666666666668
14850,9608140,15,302,20.133333333333333
14851,9704083,3,41,13.666666666666666
14852,110208,2,3,1.5
14853,110209,39,1143,29.307692307692307
14854,9902162,21,289,13.761904761904763
14855,110210,1,3,3.0
14856,110211,8,90,11.25
14857,110212,5,7,1.4
14858,110213,24,461,19.208333333333332
14859,110214,19,521,27.42105263157895
14860,9708080,15,138,9.2
14861,110215,29,830,28.620689655172413
14862,9511077,7,38,5.428571428571429
14863,110216,26,578,22.23076923076923
14864,110217,6,36,6.0
14865,110218,17,159,9.352941176470589
14866,110219,24,465,19.375
14867,9705148,16,240,15.0
14868,110220,1,0,0.0
14869,12127,0,0,0.0
14870,110221,4,16,4.0
14871,110222,6,675,112.5
14872,110223,7,84,12.0
14873,110224,2,7,3.5
14874,110225,21,752,35.80952380952381
14875,9703062,16,310,19.375
14876,110226,4,19,4.75
14877,110227,11,134,12.181818181818182
14878,110229,2,4,2.0
14879,110230,5,105,21.0
14880,110231,4,96,24.0
14881,110232,44,1429,32.47727272727273
14882,9510055,18,178,9.88888888888889
14883,9609167,32,368,11.5
14884,110233,1,0,0.0
14885,9810196,0,0,0.0
14886,110235,12,168,14.0
14887,110252,23,967,42.04347826086956
14888,110236,3,8,2.6666666666666665
14889,9709149,2,1,0.5
14890,110237,1,0,0.0
14891,104096,0,0,0.0
14892,110239,10,140,14.0
14893,110240,25,693,27.72
14894,110241,13,116,8.923076923076923
14895,110242,10,202,20.2
14896,110243,7,59,8.428571428571429
14897,110244,9,87,9.666666666666666
14898,110245,13,228,17.53846153846154
14899,110246,15,95,6.333333333333333
14900,9210075,1,0,0.0
14901,110247,10,301,30.1
14902,9302003,0,0,0.0
14903,110248,12,138,11.5
14904,110249,9,22,2.4444444444444446
14905,110250,35,494,14.114285714285714
14906,9611034,4,2,0.5
14907,110251,1,13,13.0
14908,110255,16,115,7.1875
14909,110256,3,12,4.0
14910,110257,2,48,24.0
14911,110258,14,154,11.0
14912,110260,8,88,11.0
14913,9502099,7,82,11.714285714285714
14914,9603154,0,0,0.0
14915,110259,7,18,2.5714285714285716
14916,9310164,0,0,0.0
14917,110261,36,258,7.166666666666667
14918,110262,17,169,9.941176470588236
14919,9202005,0,0,0.0
14920,9205037,0,0,0.0
14921,9205046,0,0,0.0
14922,9206048,2,1,0.5
14923,9208001,3,3,1.0
14924,9312154,12,55,4.583333333333333
14925,9701131,8,127,15.875
14926,9704146,8,135,16.875
14927,9906218,17,162,9.529411764705882
14928,110263,28,972,34.714285714285715
14929,110264,7,64,9.142857142857142
14930,9911244,10,61,6.1
14931,110266,7,20,2.857142857142857
14932,9502161,1,0,0.0
14933,9604094,10,42,4.2
14934,9803101,3,18,6.0
14935,9911078,3,0,0.0
14936,110267,19,386,20.31578947368421
14937,110268,6,411,68.5
14938,110269,9,170,18.88888888888889
14939,110270,14,475,33.92857142857143
14940,110272,4,24,6.0
14941,110273,15,333,22.2
14942,110274,120,3409,28.408333333333335
14943,9507092,2,7,3.5
14944,9603107,2,6,3.0
14945,9604058,4,67,16.75
14946,9605077,23,458,19.91304347826087
14947,9607027,19,319,16.789473684210527
14948,9608095,29,685,23.620689655172413
14949,9609126,8,108,13.5
14950,9609225,30,692,23.066666666666666
14951,9611026,32,695,21.71875
14952,9612054,2,72,36.0
14953,9612089,33,754,22.848484848484848
14954,9701092,29,791,27.275862068965516
14955,9701095,36,940,26.11111111111111
14956,9702079,35,1046,29.885714285714286
14957,9702164,23,632,27.47826086956522
14958,9703012,10,251,25.1
14959,9704113,10,58,5.8
14960,9708157,20,594,29.7
14961,9801090,42,801,19.071428571428573
14962,9802045,9,256,28.444444444444443
14963,9803006,23,588,25.565217391304348
14964,9804102,7,168,24.0
14965,9904077,17,475,27.941176470588236
14966,110275,2,2,1.0
14967,9605181,0,0,0.0
14968,9607074,2,3,1.5
14969,110276,10,44,4.4
14970,9304111,0,0,0.0
14971,9503236,2,6,3.0
14972,9510158,3,4,1.3333333333333333
14973,110277,30,794,26.466666666666665
14974,110278,8,39,4.875
14975,110279,18,144,8.0
14976,9612156,2,1,0.5
14977,110280,15,332,22.133333333333333
14978,110281,42,1393,33.166666666666664
14979,110282,4,30,7.5
14980,110283,11,311,28.272727272727273
14981,110284,15,186,12.4
14982,110285,1,0,0.0
14983,110286,58,1285,22.155172413793103
14984,111089,21,535,25.476190476190474
14985,112028,13,314,24.153846153846153
14986,110287,12,139,11.583333333333334
14987,9302073,1,0,0.0
14988,110288,25,696,27.84
14989,110289,18,271,15.055555555555555
14990,110290,1,4,4.0
14991,110291,26,833,32.03846153846154
14992,110292,8,63,7.875
14993,110293,41,988,24.097560975609756
14994,110294,11,139,12.636363636363637
14995,110295,5,30,6.0
14996,9410038,0,0,0.0
14997,9812203,1,0,0.0
14998,110296,1,15,15.0
14999,110297,9,201,22.333333333333332
15000,110298,59,1227,20.796610169491526
15001,110299,18,344,19.11111111111111
15002,110300,14,167,11.928571428571429
15003,110301,9,158,17.555555555555557
15004,9311156,6,9,1.5
15005,110302,19,391,20.57894736842105
15006,9402074,4,1,0.25
15007,111001,15,207,13.8
15008,9412161,6,47,7.833333333333333
15009,9701106,15,348,23.2
15010,9704179,2,1,0.5
15011,111002,32,1130,35.3125
15012,111004,14,688,49.142857142857146
15013,9409158,5,21,4.2
15014,111005,9,151,16.77777777777778
15015,108019,0,0,0.0
15016,111006,12,297,24.75
15017,111007,16,433,27.0625
15018,111027,29,1374,47.37931034482759
15019,111009,2,9,4.5
15020,111010,1,16,16.0
15021,111011,3,20,6.666666666666667
15022,111012,28,837,29.892857142857142
15023,208165,45,1874,41.644444444444446
15024,111013,45,1164,25.866666666666667
15025,111014,7,27,3.857142857142857
15026,111015,21,534,25.428571428571427
15027,111016,2,21,10.5
15028,111017,23,1366,59.391304347826086
15029,111018,4,69,17.25
15030,111019,8,159,19.875
15031,111020,14,245,17.5
15032,111022,4,49,12.25
15033,9712041,1,1,1.0
15034,111023,5,14,2.8
15035,111024,3,8,2.6666666666666665
15036,111025,32,1181,36.90625
15037,112147,32,893,27.90625
15038,111026,14,334,23.857142857142858
15039,112073,30,974,32.46666666666667
15040,111028,3,23,7.666666666666667
15041,111029,3,4,1.3333333333333333
15042,111030,8,162,20.25
15043,111031,3,40,13.333333333333334
15044,111032,2,41,20.5
15045,111033,13,91,7.0
15046,111034,17,615,36.1764705882353
15047,111035,6,29,4.833333333333333
15048,111036,14,440,31.428571428571427
15049,111037,2,24,12.0
15050,111038,14,230,16.428571428571427
15051,111039,9,38,4.222222222222222
15052,107076,0,0,0.0
15053,9705147,7,161,23.0
15054,111040,4,25,6.25
15055,111041,10,379,37.9
15056,111042,3,10,3.3333333333333335
15057,111043,4,82,20.5
15058,111044,49,1550,31.632653061224488
15059,9305066,8,4,0.5
15060,9408040,16,102,6.375
15061,111045,9,122,13.555555555555555
15062,111046,21,638,30.38095238095238
15063,111047,5,20,4.0
15064,111048,42,1221,29.071428571428573
15065,111049,8,145,18.125
15066,111050,40,1046,26.15
15067,111051,25,481,19.24
15068,9203066,0,0,0.0
15069,111052,14,347,24.785714285714285
15070,111053,5,23,4.6
15071,9505102,6,24,4.0
15072,9902094,9,83,9.222222222222221
15073,111054,18,510,28.333333333333332
15074,111055,17,565,33.23529411764706
15075,111056,2,14,7.0
15076,111057,33,635,19.242424242424242
15077,111059,33,860,26.060606060606062
15078,111060,30,681,22.7
15079,111061,11,315,28.636363636363637
15080,111062,24,1078,44.916666666666664
15081,111063,1,0,0.0
15082,111064,19,562,29.57894736842105
15083,111065,1,1,1.0
15084,111066,28,727,25.964285714285715
15085,9303026,0,0,0.0
15086,111068,9,368,40.888888888888886
15087,111069,31,1093,35.25806451612903
15088,111070,23,492,21.391304347826086
15089,111073,19,357,18.789473684210527
15090,111074,2,6,3.0
15091,111075,2,3,1.5
15092,9905119,1,0,0.0
15093,111076,4,271,67.75
15094,111077,16,731,45.6875
15095,111078,27,788,29.185185185185187
15096,111079,48,1346,28.041666666666668
15097,111080,8,151,18.875
15098,111081,10,95,9.5
15099,111082,36,1188,33.0
15100,111084,1,7,7.0
15101,111085,26,867,33.34615384615385
15102,111086,32,766,23.9375
15103,111087,19,714,37.578947368421055
15104,111088,1,0,0.0
15105,5216,0,0,0.0
15106,111091,31,438,14.129032258064516
15107,111092,19,546,28.736842105263158
15108,111094,16,699,43.6875
15109,111095,8,49,6.125
15110,9607005,7,47,6.714285714285714
15111,9905047,5,38,7.6
15112,111096,18,263,14.61111111111111
15113,9505141,1,9,9.0
15114,9601087,1,22,22.0
15115,111097,18,395,21.944444444444443
15116,9411042,0,0,0.0
15117,111098,14,247,17.642857142857142
15118,111277,15,249,16.6
15119,204091,26,748,28.76923076923077
15120,204168,18,360,20.0
15121,111099,14,229,16.357142857142858
15122,9311098,0,0,0.0
15123,9312005,4,11,2.75
15124,111100,7,111,15.857142857142858
15125,9406170,0,0,0.0
15126,111101,18,120,6.666666666666667
15127,111103,9,216,24.0
15128,111104,20,979,48.95
15129,111105,3,63,21.0
15130,111106,31,646,20.838709677419356
15131,9712073,9,221,24.555555555555557
15132,111107,19,595,31.31578947368421
15133,111108,3,13,4.333333333333333
15134,111109,21,556,26.476190476190474
15135,111110,12,134,11.166666666666666
15136,111111,5,204,40.8
15137,111112,4,52,13.0
15138,111113,35,937,26.771428571428572
15139,9602154,18,444,24.666666666666668
15140,111114,5,18,3.6
15141,9402126,0,0,0.0
15142,111116,2,8,4.0
15143,111117,5,146,29.2
15144,111118,11,163,14.818181818181818
15145,111120,2,12,6.0
15146,111121,24,737,30.708333333333332
15147,111123,6,68,11.333333333333334
15148,111124,9,47,5.222222222222222
15149,9307101,3,0,0.0
15150,111125,3,5,1.6666666666666667
15151,9312102,0,0,0.0
15152,111126,16,261,16.3125
15153,111127,30,476,15.866666666666667
15154,111128,37,933,25.216216216216218
15155,9407183,1,0,0.0
15156,9807093,15,425,28.333333333333332
15157,111129,58,1591,27.43103448275862
15158,9202062,0,0,0.0
15159,111130,23,515,22.391304347826086
15160,9707011,28,566,20.214285714285715
15161,111131,8,18,2.25
15162,9807043,1,0,0.0
15163,9905039,2,11,5.5
15164,111132,7,107,15.285714285714286
15165,111133,15,530,35.333333333333336
15166,111134,9,232,25.77777777777778
15167,111135,23,1184,51.47826086956522
15168,111180,32,1298,40.5625
15169,111210,35,1177,33.628571428571426
15170,203020,22,402,18.272727272727273
15171,111136,35,776,22.17142857142857
15172,111138,4,25,6.25
15173,111140,1,0,0.0
15174,3107,0,0,0.0
15175,111141,7,88,12.571428571428571
15176,111142,18,267,14.833333333333334
15177,9501053,2,7,3.5
15178,9609159,13,297,22.846153846153847
15179,111143,1,2,2.0
15180,9508076,2,0,0.0
15181,111144,11,68,6.181818181818182
15182,9503098,1,1,1.0
15183,111145,28,746,26.642857142857142
15184,111146,16,129,8.0625
15185,111148,5,6,1.2
15186,9801186,0,0,0.0
15187,9804054,0,0,0.0
15188,9904057,5,2,0.4
15189,111149,46,1500,32.608695652173914
15190,111150,9,152,16.88888888888889
15191,111151,45,1422,31.6
15192,111152,5,17,3.4
15193,9712244,0,0,0.0
15194,9904093,8,24,3.0
15195,111153,10,416,41.6
15196,111154,43,1009,23.46511627906977
15197,111155,11,192,17.454545454545453
15198,111156,29,876,30.20689655172414
15199,112180,42,1212,28.857142857142858
15200,111157,6,40,6.666666666666667
15201,111083,0,0,0.0
15202,111158,16,273,17.0625
15203,9810044,6,32,5.333333333333333
15204,111159,25,355,14.2
15205,111160,29,540,18.620689655172413
15206,9503101,1,0,0.0
15207,111161,8,227,28.375
15208,9303109,4,4,1.0
15209,111162,7,24,3.4285714285714284
15210,9503147,0,0,0.0
15211,111163,23,686,29.82608695652174
15212,111165,65,1697,26.107692307692307
15213,9802193,13,264,20.307692307692307
15214,111166,15,207,13.8
15215,111167,1,1,1.0
15216,202105,1,24,24.0
15217,111168,9,137,15.222222222222221
15218,111169,21,486,23.142857142857142
15219,111171,2,10,5.0
15220,111172,3,3,1.0
15221,111173,5,51,10.2
15222,9501141,1,0,0.0
15223,111174,2,30,15.0
15224,111175,8,25,3.125
15225,111177,29,678,23.379310344827587
15226,111178,15,527,35.13333333333333
15227,111179,57,1782,31.263157894736842
15228,111181,31,898,28.967741935483872
15229,201017,34,910,26.764705882352942
