,first_365_days,label,label_name
9512137,2.0,1,"(0, 10]"
9512138,11.0,2,"(10, 20]"
9512139,7.0,1,"(0, 10]"
9512140,2.0,1,"(0, 10]"
9512141,1.0,1,"(0, 10]"
9512142,4.0,1,"(0, 10]"
9512143,5.0,1,"(0, 10]"
9512145,8.0,1,"(0, 10]"
9512147,2.0,1,"(0, 10]"
9512148,4.0,1,"(0, 10]"
9512150,2.0,1,"(0, 10]"
9512151,0.0,0,"(-1, 0]"
9512152,6.0,1,"(0, 10]"
9512153,17.0,2,"(10, 20]"
9512154,4.0,1,"(0, 10]"
9512155,5.0,1,"(0, 10]"
9512156,3.0,1,"(0, 10]"
9512157,7.0,1,"(0, 10]"
9512158,1.0,1,"(0, 10]"
9512159,2.0,1,"(0, 10]"
9512161,26.0,3,"(20, 405]"
9512164,1.0,1,"(0, 10]"
9512165,2.0,1,"(0, 10]"
9512166,4.0,1,"(0, 10]"
9512168,3.0,1,"(0, 10]"
9512170,0.0,0,"(-1, 0]"
9512171,2.0,1,"(0, 10]"
9512172,0.0,0,"(-1, 0]"
9512173,2.0,1,"(0, 10]"
9512174,3.0,1,"(0, 10]"
9512175,3.0,1,"(0, 10]"
9512176,2.0,1,"(0, 10]"
9512177,12.0,2,"(10, 20]"
9512178,12.0,2,"(10, 20]"
9512179,2.0,1,"(0, 10]"
9512180,11.0,2,"(10, 20]"
9512181,42.0,3,"(20, 405]"
9512182,1.0,1,"(0, 10]"
9512183,0.0,0,"(-1, 0]"
9512184,8.0,1,"(0, 10]"
9512187,3.0,1,"(0, 10]"
9512188,3.0,1,"(0, 10]"
9512189,6.0,1,"(0, 10]"
9512191,1.0,1,"(0, 10]"
9512196,39.0,3,"(20, 405]"
9512197,1.0,1,"(0, 10]"
9512198,0.0,0,"(-1, 0]"
9512200,0.0,0,"(-1, 0]"
9512201,0.0,0,"(-1, 0]"
9512203,10.0,1,"(0, 10]"
9512204,1.0,1,"(0, 10]"
9512206,1.0,1,"(0, 10]"
9512208,1.0,1,"(0, 10]"
9512209,1.0,1,"(0, 10]"
9512210,16.0,2,"(10, 20]"
9512211,2.0,1,"(0, 10]"
9512212,1.0,1,"(0, 10]"
9512215,6.0,1,"(0, 10]"
9512216,2.0,1,"(0, 10]"
9512218,0.0,0,"(-1, 0]"
9512219,64.0,3,"(20, 405]"
9512220,2.0,1,"(0, 10]"
9512222,0.0,0,"(-1, 0]"
9512223,0.0,0,"(-1, 0]"
9512224,1.0,1,"(0, 10]"
9512225,2.0,1,"(0, 10]"
9512226,1.0,1,"(0, 10]"
9601002,1.0,1,"(0, 10]"
9601003,49.0,3,"(20, 405]"
9601004,1.0,1,"(0, 10]"
9601006,4.0,1,"(0, 10]"
9601007,15.0,2,"(10, 20]"
9601009,2.0,1,"(0, 10]"
9601010,3.0,1,"(0, 10]"
9601011,3.0,1,"(0, 10]"
9601013,0.0,0,"(-1, 0]"
9601014,23.0,3,"(20, 405]"
9601015,0.0,0,"(-1, 0]"
9601016,2.0,1,"(0, 10]"
9601019,0.0,0,"(-1, 0]"
9601020,2.0,1,"(0, 10]"
9601022,4.0,1,"(0, 10]"
9601023,5.0,1,"(0, 10]"
9601024,0.0,0,"(-1, 0]"
9601025,1.0,1,"(0, 10]"
9601026,2.0,1,"(0, 10]"
9601027,2.0,1,"(0, 10]"
9601028,1.0,1,"(0, 10]"
9601029,137.0,3,"(20, 405]"
9601030,2.0,1,"(0, 10]"
9601031,0.0,0,"(-1, 0]"
9601032,1.0,1,"(0, 10]"
9601033,4.0,1,"(0, 10]"
9601034,2.0,1,"(0, 10]"
9601035,0.0,0,"(-1, 0]"
9601036,61.0,3,"(20, 405]"
9601037,7.0,1,"(0, 10]"
9601038,57.0,3,"(20, 405]"
9601039,2.0,1,"(0, 10]"
9601040,1.0,1,"(0, 10]"
9601041,0.0,0,"(-1, 0]"
9601042,0.0,0,"(-1, 0]"
9601043,4.0,1,"(0, 10]"
9601044,0.0,0,"(-1, 0]"
9601045,0.0,0,"(-1, 0]"
9601046,1.0,1,"(0, 10]"
9601047,1.0,1,"(0, 10]"
9601048,1.0,1,"(0, 10]"
9601049,0.0,0,"(-1, 0]"
9601050,3.0,1,"(0, 10]"
9601051,0.0,0,"(-1, 0]"
9601052,1.0,1,"(0, 10]"
9601053,2.0,1,"(0, 10]"
9601054,2.0,1,"(0, 10]"
9601055,0.0,0,"(-1, 0]"
9601056,5.0,1,"(0, 10]"
9601057,31.0,3,"(20, 405]"
9601058,1.0,1,"(0, 10]"
9601059,5.0,1,"(0, 10]"
9601062,1.0,1,"(0, 10]"
9601064,1.0,1,"(0, 10]"
9601065,4.0,1,"(0, 10]"
9601067,3.0,1,"(0, 10]"
9601068,1.0,1,"(0, 10]"
9601069,9.0,1,"(0, 10]"
9601070,2.0,1,"(0, 10]"
9601071,1.0,1,"(0, 10]"
9601072,1.0,1,"(0, 10]"
9601073,0.0,0,"(-1, 0]"
9601075,2.0,1,"(0, 10]"
9601076,0.0,0,"(-1, 0]"
9601077,31.0,3,"(20, 405]"
9601078,7.0,1,"(0, 10]"
9601080,1.0,1,"(0, 10]"
9601081,3.0,1,"(0, 10]"
9601082,2.0,1,"(0, 10]"
9601083,2.0,1,"(0, 10]"
9601084,1.0,1,"(0, 10]"
9601085,20.0,2,"(10, 20]"
9601087,1.0,1,"(0, 10]"
9601088,3.0,1,"(0, 10]"
9601089,2.0,1,"(0, 10]"
9601090,0.0,0,"(-1, 0]"
9601091,6.0,1,"(0, 10]"
9601092,3.0,1,"(0, 10]"
9601093,0.0,0,"(-1, 0]"
9601094,0.0,0,"(-1, 0]"
9601095,1.0,1,"(0, 10]"
9601096,6.0,1,"(0, 10]"
9601097,18.0,2,"(10, 20]"
9601098,9.0,1,"(0, 10]"
9601099,0.0,0,"(-1, 0]"
9601100,1.0,1,"(0, 10]"
9601102,4.0,1,"(0, 10]"
9601103,2.0,1,"(0, 10]"
9601104,2.0,1,"(0, 10]"
9601105,0.0,0,"(-1, 0]"
9601106,0.0,0,"(-1, 0]"
9601107,0.0,0,"(-1, 0]"
9601108,36.0,3,"(20, 405]"
9601109,3.0,1,"(0, 10]"
9601111,1.0,1,"(0, 10]"
9601112,5.0,1,"(0, 10]"
9601113,5.0,1,"(0, 10]"
9601114,3.0,1,"(0, 10]"
9601115,6.0,1,"(0, 10]"
9601116,0.0,0,"(-1, 0]"
9601117,1.0,1,"(0, 10]"
9601118,3.0,1,"(0, 10]"
9601120,1.0,1,"(0, 10]"
9601122,0.0,0,"(-1, 0]"
9601123,0.0,0,"(-1, 0]"
9601124,0.0,0,"(-1, 0]"
9601125,3.0,1,"(0, 10]"
9601128,4.0,1,"(0, 10]"
9601129,1.0,1,"(0, 10]"
9601131,0.0,0,"(-1, 0]"
9601132,0.0,0,"(-1, 0]"
9601135,4.0,1,"(0, 10]"
9601136,2.0,1,"(0, 10]"
9601137,0.0,0,"(-1, 0]"
9601138,0.0,0,"(-1, 0]"
9601139,3.0,1,"(0, 10]"
9601141,2.0,1,"(0, 10]"
9601142,4.0,1,"(0, 10]"
9601143,8.0,1,"(0, 10]"
9601144,0.0,0,"(-1, 0]"
9601146,0.0,0,"(-1, 0]"
9601147,0.0,0,"(-1, 0]"
9601148,6.0,1,"(0, 10]"
9601150,30.0,3,"(20, 405]"
9601151,2.0,1,"(0, 10]"
9601152,34.0,3,"(20, 405]"
9601153,3.0,1,"(0, 10]"
9601154,4.0,1,"(0, 10]"
9601155,1.0,1,"(0, 10]"
9601156,3.0,1,"(0, 10]"
9601157,0.0,0,"(-1, 0]"
9601158,1.0,1,"(0, 10]"
9601159,1.0,1,"(0, 10]"
9601160,0.0,0,"(-1, 0]"
9601161,1.0,1,"(0, 10]"
9601162,2.0,1,"(0, 10]"
9601163,2.0,1,"(0, 10]"
9601164,5.0,1,"(0, 10]"
9601165,0.0,0,"(-1, 0]"
9601166,3.0,1,"(0, 10]"
9601167,13.0,2,"(10, 20]"
9601168,16.0,2,"(10, 20]"
9601169,2.0,1,"(0, 10]"
9601170,0.0,0,"(-1, 0]"
9601171,4.0,1,"(0, 10]"
9601172,1.0,1,"(0, 10]"
9601173,1.0,1,"(0, 10]"
9601174,0.0,0,"(-1, 0]"
9601175,4.0,1,"(0, 10]"
9601176,1.0,1,"(0, 10]"
9601177,46.0,3,"(20, 405]"
9601178,0.0,0,"(-1, 0]"
9601179,2.0,1,"(0, 10]"
9602001,2.0,1,"(0, 10]"
9602002,2.0,1,"(0, 10]"
9602003,2.0,1,"(0, 10]"
9602005,13.0,2,"(10, 20]"
9602006,5.0,1,"(0, 10]"
9602007,0.0,0,"(-1, 0]"
9602009,1.0,1,"(0, 10]"
9602010,26.0,3,"(20, 405]"
9602011,1.0,1,"(0, 10]"
9602012,6.0,1,"(0, 10]"
9602013,0.0,0,"(-1, 0]"
9602014,19.0,2,"(10, 20]"
9602015,1.0,1,"(0, 10]"
9602016,1.0,1,"(0, 10]"
9602017,2.0,1,"(0, 10]"
9602020,0.0,0,"(-1, 0]"
9602021,1.0,1,"(0, 10]"
9602022,160.0,3,"(20, 405]"
9602023,1.0,1,"(0, 10]"
9602024,3.0,1,"(0, 10]"
9602025,1.0,1,"(0, 10]"
9602026,2.0,1,"(0, 10]"
9602027,1.0,1,"(0, 10]"
9602028,1.0,1,"(0, 10]"
9602029,4.0,1,"(0, 10]"
9602030,30.0,3,"(20, 405]"
9602031,11.0,2,"(10, 20]"
9602032,8.0,1,"(0, 10]"
9602033,0.0,0,"(-1, 0]"
9602035,5.0,1,"(0, 10]"
9602038,1.0,1,"(0, 10]"
9602041,1.0,1,"(0, 10]"
9602042,2.0,1,"(0, 10]"
9602043,101.0,3,"(20, 405]"
9602044,2.0,1,"(0, 10]"
9602045,15.0,2,"(10, 20]"
9602046,0.0,0,"(-1, 0]"
9602047,4.0,1,"(0, 10]"
9602048,4.0,1,"(0, 10]"
9602049,51.0,3,"(20, 405]"
9602050,0.0,0,"(-1, 0]"
9602051,83.0,3,"(20, 405]"
9602052,172.0,3,"(20, 405]"
9602053,0.0,0,"(-1, 0]"
9602054,1.0,1,"(0, 10]"
9602055,1.0,1,"(0, 10]"
9602056,1.0,1,"(0, 10]"
9602057,4.0,1,"(0, 10]"
9602058,1.0,1,"(0, 10]"
9602059,3.0,1,"(0, 10]"
9602060,10.0,1,"(0, 10]"
9602061,2.0,1,"(0, 10]"
9602062,4.0,1,"(0, 10]"
9602063,2.0,1,"(0, 10]"
9602064,48.0,3,"(20, 405]"
9602065,57.0,3,"(20, 405]"
9602066,0.0,0,"(-1, 0]"
9602067,7.0,1,"(0, 10]"
9602068,2.0,1,"(0, 10]"
9602069,0.0,0,"(-1, 0]"
9602070,28.0,3,"(20, 405]"
9602071,20.0,2,"(10, 20]"
9602072,1.0,1,"(0, 10]"
9602073,25.0,3,"(20, 405]"
9602074,9.0,1,"(0, 10]"
9602075,1.0,1,"(0, 10]"
9602077,18.0,2,"(10, 20]"
9602078,2.0,1,"(0, 10]"
9602080,2.0,1,"(0, 10]"
9602082,20.0,2,"(10, 20]"
9602083,0.0,0,"(-1, 0]"
9602084,2.0,1,"(0, 10]"
9602085,6.0,1,"(0, 10]"
9602087,12.0,2,"(10, 20]"
9602088,3.0,1,"(0, 10]"
9602089,3.0,1,"(0, 10]"
9602090,0.0,0,"(-1, 0]"
9602091,0.0,0,"(-1, 0]"
9602092,0.0,0,"(-1, 0]"
9602093,1.0,1,"(0, 10]"
9602094,1.0,1,"(0, 10]"
9602096,5.0,1,"(0, 10]"
9602097,23.0,3,"(20, 405]"
9602098,1.0,1,"(0, 10]"
9602100,0.0,0,"(-1, 0]"
9602101,1.0,1,"(0, 10]"
9602102,14.0,2,"(10, 20]"
9602103,1.0,1,"(0, 10]"
9602104,0.0,0,"(-1, 0]"
9602105,5.0,1,"(0, 10]"
9602106,2.0,1,"(0, 10]"
9602107,2.0,1,"(0, 10]"
9602108,3.0,1,"(0, 10]"
9602109,0.0,0,"(-1, 0]"
9602110,4.0,1,"(0, 10]"
9602111,27.0,3,"(20, 405]"
9602112,2.0,1,"(0, 10]"
9602113,3.0,1,"(0, 10]"
9602114,97.0,3,"(20, 405]"
9602115,2.0,1,"(0, 10]"
9602116,1.0,1,"(0, 10]"
9602117,1.0,1,"(0, 10]"
9602118,20.0,2,"(10, 20]"
9602119,5.0,1,"(0, 10]"
9602120,42.0,3,"(20, 405]"
9602121,0.0,0,"(-1, 0]"
9602122,0.0,0,"(-1, 0]"
9602123,2.0,1,"(0, 10]"
9602126,2.0,1,"(0, 10]"
9602127,0.0,0,"(-1, 0]"
9602129,0.0,0,"(-1, 0]"
9602130,0.0,0,"(-1, 0]"
9602134,2.0,1,"(0, 10]"
9602135,28.0,3,"(20, 405]"
9602136,46.0,3,"(20, 405]"
9602139,0.0,0,"(-1, 0]"
9602140,13.0,2,"(10, 20]"
9602141,1.0,1,"(0, 10]"
9602144,9.0,1,"(0, 10]"
9602145,3.0,1,"(0, 10]"
9602146,1.0,1,"(0, 10]"
9602147,2.0,1,"(0, 10]"
9602148,1.0,1,"(0, 10]"
9602149,1.0,1,"(0, 10]"
9602151,1.0,1,"(0, 10]"
9602154,5.0,1,"(0, 10]"
9602155,3.0,1,"(0, 10]"
9602156,4.0,1,"(0, 10]"
9602157,1.0,1,"(0, 10]"
9602159,1.0,1,"(0, 10]"
9602160,2.0,1,"(0, 10]"
9602162,4.0,1,"(0, 10]"
9602163,4.0,1,"(0, 10]"
9602164,1.0,1,"(0, 10]"
9602165,0.0,0,"(-1, 0]"
9602166,1.0,1,"(0, 10]"
9602167,21.0,3,"(20, 405]"
9602168,1.0,1,"(0, 10]"
9602169,1.0,1,"(0, 10]"
9602171,1.0,1,"(0, 10]"
9602172,5.0,1,"(0, 10]"
9602173,0.0,0,"(-1, 0]"
9602174,15.0,2,"(10, 20]"
9602175,4.0,1,"(0, 10]"
9602176,1.0,1,"(0, 10]"
9602177,1.0,1,"(0, 10]"
9602179,5.0,1,"(0, 10]"
9602180,7.0,1,"(0, 10]"
9603001,4.0,1,"(0, 10]"
9603002,15.0,2,"(10, 20]"
9603003,74.0,3,"(20, 405]"
9603004,13.0,2,"(10, 20]"
9603005,1.0,1,"(0, 10]"
9603006,2.0,1,"(0, 10]"
9603009,13.0,2,"(10, 20]"
9603010,5.0,1,"(0, 10]"
9603011,3.0,1,"(0, 10]"
9603012,2.0,1,"(0, 10]"
9603013,2.0,1,"(0, 10]"
9603014,0.0,0,"(-1, 0]"
9603015,3.0,1,"(0, 10]"
9603018,1.0,1,"(0, 10]"
9603019,3.0,1,"(0, 10]"
9603020,1.0,1,"(0, 10]"
9603021,8.0,1,"(0, 10]"
9603023,1.0,1,"(0, 10]"
9603024,1.0,1,"(0, 10]"
9603028,12.0,2,"(10, 20]"
9603029,0.0,0,"(-1, 0]"
9603030,1.0,1,"(0, 10]"
9603031,4.0,1,"(0, 10]"
9603033,8.0,1,"(0, 10]"
9603034,10.0,1,"(0, 10]"
9603035,1.0,1,"(0, 10]"
9603037,30.0,3,"(20, 405]"
9603039,1.0,1,"(0, 10]"
9603040,1.0,1,"(0, 10]"
9603041,1.0,1,"(0, 10]"
9603042,25.0,3,"(20, 405]"
9603043,1.0,1,"(0, 10]"
9603044,0.0,0,"(-1, 0]"
9603045,3.0,1,"(0, 10]"
9603047,0.0,0,"(-1, 0]"
9603048,0.0,0,"(-1, 0]"
9603049,1.0,1,"(0, 10]"
9603051,6.0,1,"(0, 10]"
9603052,1.0,1,"(0, 10]"
9603053,17.0,2,"(10, 20]"
9603054,2.0,1,"(0, 10]"
9603055,1.0,1,"(0, 10]"
9603056,3.0,1,"(0, 10]"
9603057,0.0,0,"(-1, 0]"
9603060,64.0,3,"(20, 405]"
9603061,63.0,3,"(20, 405]"
9603062,6.0,1,"(0, 10]"
9603064,1.0,1,"(0, 10]"
9603065,1.0,1,"(0, 10]"
9603069,6.0,1,"(0, 10]"
9603070,2.0,1,"(0, 10]"
9603071,0.0,0,"(-1, 0]"
9603072,0.0,0,"(-1, 0]"
9603073,11.0,2,"(10, 20]"
9603074,9.0,1,"(0, 10]"
9603075,0.0,0,"(-1, 0]"
9603078,40.0,3,"(20, 405]"
9603081,38.0,3,"(20, 405]"
9603082,4.0,1,"(0, 10]"
9603083,1.0,1,"(0, 10]"
9603084,3.0,1,"(0, 10]"
9603085,1.0,1,"(0, 10]"
9603086,11.0,2,"(10, 20]"
9603087,61.0,3,"(20, 405]"
9603088,2.0,1,"(0, 10]"
9603089,18.0,2,"(10, 20]"
9603090,37.0,3,"(20, 405]"
9603092,0.0,0,"(-1, 0]"
9603093,1.0,1,"(0, 10]"
9603094,1.0,1,"(0, 10]"
9603095,9.0,1,"(0, 10]"
9603096,0.0,0,"(-1, 0]"
9603097,8.0,1,"(0, 10]"
9603099,2.0,1,"(0, 10]"
9603100,27.0,3,"(20, 405]"
9603101,3.0,1,"(0, 10]"
9603102,2.0,1,"(0, 10]"
9603103,2.0,1,"(0, 10]"
9603104,2.0,1,"(0, 10]"
9603105,0.0,0,"(-1, 0]"
9603106,7.0,1,"(0, 10]"
9603107,1.0,1,"(0, 10]"
9603108,20.0,2,"(10, 20]"
9603109,67.0,3,"(20, 405]"
9603111,1.0,1,"(0, 10]"
9603112,3.0,1,"(0, 10]"
9603113,17.0,2,"(10, 20]"
9603114,0.0,0,"(-1, 0]"
9603115,4.0,1,"(0, 10]"
9603116,42.0,3,"(20, 405]"
9603117,3.0,1,"(0, 10]"
9603119,0.0,0,"(-1, 0]"
9603122,1.0,1,"(0, 10]"
9603123,21.0,3,"(20, 405]"
9603124,0.0,0,"(-1, 0]"
9603126,46.0,3,"(20, 405]"
9603127,41.0,3,"(20, 405]"
9603128,2.0,1,"(0, 10]"
9603129,0.0,0,"(-1, 0]"
9603131,1.0,1,"(0, 10]"
9603133,3.0,1,"(0, 10]"
9603134,2.0,1,"(0, 10]"
9603135,1.0,1,"(0, 10]"
9603136,23.0,3,"(20, 405]"
9603137,1.0,1,"(0, 10]"
9603138,0.0,0,"(-1, 0]"
9603139,1.0,1,"(0, 10]"
9603140,15.0,2,"(10, 20]"
9603141,1.0,1,"(0, 10]"
9603142,42.0,3,"(20, 405]"
9603143,0.0,0,"(-1, 0]"
9603144,1.0,1,"(0, 10]"
9603145,0.0,0,"(-1, 0]"
9603146,1.0,1,"(0, 10]"
9603147,18.0,2,"(10, 20]"
9603149,1.0,1,"(0, 10]"
9603150,61.0,3,"(20, 405]"
9603151,2.0,1,"(0, 10]"
9603152,1.0,1,"(0, 10]"
9603154,0.0,0,"(-1, 0]"
9603155,0.0,0,"(-1, 0]"
9603156,6.0,1,"(0, 10]"
9603157,4.0,1,"(0, 10]"
9603158,15.0,2,"(10, 20]"
9603159,4.0,1,"(0, 10]"
9603160,0.0,0,"(-1, 0]"
9603161,105.0,3,"(20, 405]"
9603162,0.0,0,"(-1, 0]"
9603163,0.0,0,"(-1, 0]"
9603164,0.0,0,"(-1, 0]"
9603166,0.0,0,"(-1, 0]"
9603167,40.0,3,"(20, 405]"
9603168,0.0,0,"(-1, 0]"
9603169,3.0,1,"(0, 10]"
9603170,24.0,3,"(20, 405]"
9603172,3.0,1,"(0, 10]"
9603173,1.0,1,"(0, 10]"
9603174,4.0,1,"(0, 10]"
9603175,1.0,1,"(0, 10]"
9603176,9.0,1,"(0, 10]"
9603177,1.0,1,"(0, 10]"
9603178,2.0,1,"(0, 10]"
9603179,3.0,1,"(0, 10]"
9603180,1.0,1,"(0, 10]"
9603181,6.0,1,"(0, 10]"
9603182,1.0,1,"(0, 10]"
9603183,6.0,1,"(0, 10]"
9603185,1.0,1,"(0, 10]"
9603186,9.0,1,"(0, 10]"
9603187,7.0,1,"(0, 10]"
9603188,1.0,1,"(0, 10]"
9603189,1.0,1,"(0, 10]"
9603190,1.0,1,"(0, 10]"
9603191,3.0,1,"(0, 10]"
9603194,23.0,3,"(20, 405]"
9603195,36.0,3,"(20, 405]"
9603198,0.0,0,"(-1, 0]"
9603200,2.0,1,"(0, 10]"
9603202,0.0,0,"(-1, 0]"
9603204,1.0,1,"(0, 10]"
9603205,2.0,1,"(0, 10]"
9603206,0.0,0,"(-1, 0]"
9604001,0.0,0,"(-1, 0]"
9604002,2.0,1,"(0, 10]"
9604003,0.0,0,"(-1, 0]"
9604004,13.0,2,"(10, 20]"
9604006,3.0,1,"(0, 10]"
9604007,5.0,1,"(0, 10]"
9604008,0.0,0,"(-1, 0]"
9604009,1.0,1,"(0, 10]"
9604010,1.0,1,"(0, 10]"
9604011,2.0,1,"(0, 10]"
9604012,0.0,0,"(-1, 0]"
9604013,8.0,1,"(0, 10]"
9604014,7.0,1,"(0, 10]"
9604015,1.0,1,"(0, 10]"
9604017,1.0,1,"(0, 10]"
9604018,1.0,1,"(0, 10]"
9604021,2.0,1,"(0, 10]"
9604022,0.0,0,"(-1, 0]"
9604023,2.0,1,"(0, 10]"
9604024,1.0,1,"(0, 10]"
9604025,1.0,1,"(0, 10]"
9604026,11.0,2,"(10, 20]"
9604027,7.0,1,"(0, 10]"
9604028,0.0,0,"(-1, 0]"
9604029,2.0,1,"(0, 10]"
9604030,48.0,3,"(20, 405]"
9604031,5.0,1,"(0, 10]"
9604032,1.0,1,"(0, 10]"
9604033,1.0,1,"(0, 10]"
9604034,51.0,3,"(20, 405]"
9604035,70.0,3,"(20, 405]"
9604036,2.0,1,"(0, 10]"
9604037,2.0,1,"(0, 10]"
9604038,1.0,1,"(0, 10]"
9604039,0.0,0,"(-1, 0]"
9604040,0.0,0,"(-1, 0]"
9604041,26.0,3,"(20, 405]"
9604042,50.0,3,"(20, 405]"
9604043,2.0,1,"(0, 10]"
9604044,7.0,1,"(0, 10]"
9604045,1.0,1,"(0, 10]"
9604046,1.0,1,"(0, 10]"
9604047,2.0,1,"(0, 10]"
9604048,2.0,1,"(0, 10]"
9604051,25.0,3,"(20, 405]"
9604052,30.0,3,"(20, 405]"
9604053,2.0,1,"(0, 10]"
9604054,2.0,1,"(0, 10]"
9604055,32.0,3,"(20, 405]"
9604056,0.0,0,"(-1, 0]"
9604057,3.0,1,"(0, 10]"
9604058,18.0,2,"(10, 20]"
9604059,22.0,3,"(20, 405]"
9604061,0.0,0,"(-1, 0]"
9604062,5.0,1,"(0, 10]"
9604063,3.0,1,"(0, 10]"
9604064,1.0,1,"(0, 10]"
9604065,22.0,3,"(20, 405]"
9604067,1.0,1,"(0, 10]"
9604068,11.0,2,"(10, 20]"
9604069,0.0,0,"(-1, 0]"
9604070,13.0,2,"(10, 20]"
9604071,1.0,1,"(0, 10]"
9604072,2.0,1,"(0, 10]"
9604074,1.0,1,"(0, 10]"
9604076,1.0,1,"(0, 10]"
9604077,5.0,1,"(0, 10]"
9604078,9.0,1,"(0, 10]"
9604080,3.0,1,"(0, 10]"
9604081,1.0,1,"(0, 10]"
9604083,0.0,0,"(-1, 0]"
9604084,4.0,1,"(0, 10]"
9604085,1.0,1,"(0, 10]"
9604087,2.0,1,"(0, 10]"
9604089,36.0,3,"(20, 405]"
9604090,8.0,1,"(0, 10]"
9604091,31.0,3,"(20, 405]"
9604093,0.0,0,"(-1, 0]"
9604094,1.0,1,"(0, 10]"
9604096,0.0,0,"(-1, 0]"
9604097,32.0,3,"(20, 405]"
9604098,4.0,1,"(0, 10]"
9604100,3.0,1,"(0, 10]"
9604101,2.0,1,"(0, 10]"
9604103,23.0,3,"(20, 405]"
9604104,0.0,0,"(-1, 0]"
9604105,4.0,1,"(0, 10]"
9604107,1.0,1,"(0, 10]"
9604108,0.0,0,"(-1, 0]"
9604111,1.0,1,"(0, 10]"
9604112,3.0,1,"(0, 10]"
9604113,0.0,0,"(-1, 0]"
9604114,1.0,1,"(0, 10]"
9604115,3.0,1,"(0, 10]"
9604117,0.0,0,"(-1, 0]"
9604118,4.0,1,"(0, 10]"
9604119,24.0,3,"(20, 405]"
9604120,0.0,0,"(-1, 0]"
9604121,0.0,0,"(-1, 0]"
9604122,1.0,1,"(0, 10]"
9604123,5.0,1,"(0, 10]"
9604124,4.0,1,"(0, 10]"
9604125,1.0,1,"(0, 10]"
9604126,0.0,0,"(-1, 0]"
9604127,10.0,1,"(0, 10]"
9604128,8.0,1,"(0, 10]"
9604129,29.0,3,"(20, 405]"
9604130,0.0,0,"(-1, 0]"
9604131,3.0,1,"(0, 10]"
9604132,1.0,1,"(0, 10]"
9604133,4.0,1,"(0, 10]"
9604134,22.0,3,"(20, 405]"
9604135,0.0,0,"(-1, 0]"
9604136,5.0,1,"(0, 10]"
9604137,1.0,1,"(0, 10]"
9604138,1.0,1,"(0, 10]"
9604139,22.0,3,"(20, 405]"
9604140,5.0,1,"(0, 10]"
9604141,7.0,1,"(0, 10]"
9604142,4.0,1,"(0, 10]"
9604143,1.0,1,"(0, 10]"
9604145,0.0,0,"(-1, 0]"
9604146,1.0,1,"(0, 10]"
9604147,6.0,1,"(0, 10]"
9604148,2.0,1,"(0, 10]"
9604149,1.0,1,"(0, 10]"
9604150,1.0,1,"(0, 10]"
9604151,0.0,0,"(-1, 0]"
9604152,7.0,1,"(0, 10]"
9604153,4.0,1,"(0, 10]"
9604154,1.0,1,"(0, 10]"
9604155,5.0,1,"(0, 10]"
9604156,29.0,3,"(20, 405]"
9604157,2.0,1,"(0, 10]"
9604158,1.0,1,"(0, 10]"
9604159,0.0,0,"(-1, 0]"
9604161,1.0,1,"(0, 10]"
9604162,1.0,1,"(0, 10]"
9604163,1.0,1,"(0, 10]"
9604164,8.0,1,"(0, 10]"
9604165,9.0,1,"(0, 10]"
9604166,75.0,3,"(20, 405]"
9604167,0.0,0,"(-1, 0]"
9604168,33.0,3,"(20, 405]"
9604169,4.0,1,"(0, 10]"
9604170,2.0,1,"(0, 10]"
9604171,14.0,2,"(10, 20]"
9604175,4.0,1,"(0, 10]"
9604176,5.0,1,"(0, 10]"
9604177,6.0,1,"(0, 10]"
9604178,24.0,3,"(20, 405]"
9604179,52.0,3,"(20, 405]"
9604180,0.0,0,"(-1, 0]"
9604181,1.0,1,"(0, 10]"
9604182,8.0,1,"(0, 10]"
9604183,0.0,0,"(-1, 0]"
9604184,1.0,1,"(0, 10]"
9604186,0.0,0,"(-1, 0]"
9604189,40.0,3,"(20, 405]"
9604191,3.0,1,"(0, 10]"
9604192,0.0,0,"(-1, 0]"
9604193,9.0,1,"(0, 10]"
9604195,5.0,1,"(0, 10]"
9604196,5.0,1,"(0, 10]"
9604197,1.0,1,"(0, 10]"
9604198,38.0,3,"(20, 405]"
9604199,19.0,2,"(10, 20]"
9604200,11.0,2,"(10, 20]"
9604201,1.0,1,"(0, 10]"
9605001,15.0,2,"(10, 20]"
9605003,1.0,1,"(0, 10]"
9605004,0.0,0,"(-1, 0]"
9605005,3.0,1,"(0, 10]"
9605006,1.0,1,"(0, 10]"
9605007,1.0,1,"(0, 10]"
9605008,3.0,1,"(0, 10]"
9605009,7.0,1,"(0, 10]"
9605010,0.0,0,"(-1, 0]"
9605011,8.0,1,"(0, 10]"
9605012,3.0,1,"(0, 10]"
9605013,1.0,1,"(0, 10]"
9605016,30.0,3,"(20, 405]"
9605017,2.0,1,"(0, 10]"
9605018,8.0,1,"(0, 10]"
9605019,2.0,1,"(0, 10]"
9605020,1.0,1,"(0, 10]"
9605021,1.0,1,"(0, 10]"
9605022,4.0,1,"(0, 10]"
9605023,0.0,0,"(-1, 0]"
9605024,0.0,0,"(-1, 0]"
9605026,2.0,1,"(0, 10]"
9605027,1.0,1,"(0, 10]"
9605028,8.0,1,"(0, 10]"
9605030,4.0,1,"(0, 10]"
9605031,1.0,1,"(0, 10]"
9605032,19.0,2,"(10, 20]"
9605033,12.0,2,"(10, 20]"
9605035,4.0,1,"(0, 10]"
